,Brand,Category,Product Name ,Price,Reviewer,Review,Product Purchase,Ratings,Date Of Review,Response,tokenized_reviews,Polarity
2453,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,outline.sg,no comments review is an image, Light Medium,5,12/28/2019 9:32,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2454,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,win_win17,no comments review is an image, Ligh,5,12/17/2019 18:51,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2455,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,nxbz_24,no comments review is an image, Light Medium,5,12/18/2019 14:38,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2456,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,lostincloudss,no comments review is an image, Ligh,5,9/5/2019 8:44,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2457,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,olgayuna,no comments review is an image, Medium,5,9/5/2019 22:41,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2458,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,szemin93,no comments review is an image, Ligh,5,8/21/2019 7:18,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2459,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,tomomeow,no comments review is an image, Medium,5,8/7/2019 23:00,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2460,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,wangjun11281,no comments review is an image, Light Medium,5,8/2/2019 21:44,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2461,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,vvgrant7777,no comments review is an image, Light Medium,5,8/6/2019 17:11,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2462,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,bvnnyfvck,no comments review is an image, Light Medium,5,7/7/2019 3:52,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2463,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,ireneloh80,no comments review is an image, Ligh,5,7/5/2019 15:53,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2464,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,mimilaili,no comments review is an image, Medium,5,6/29/2019 14:41,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2465,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,knshfdzl,no comments review is an image, Medium,5,8/10/2019 21:33,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2466,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,shahirahrahmad,no comments review is an image, Medium,5,5/15/2019 22:02,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2467,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,blvshings,no comments review is an image, Medium,5,3/26/2019 14:59,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2468,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,deva.harron,no comments review is an image, Light Medium,5,3/14/2019 13:57,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2469,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,renurai561,no comments review is an image, Medium,5,3/13/2019 9:09,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2470,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,shainew,no comments review is an image, Light Medium,5,3/26/2019 18:58,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2471,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,shurlot,no comments review is an image, Ligh,1,3/18/2019 18:30,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2472,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,eggtabel,no comments review is an image, Ligh,5,3/27/2019 13:54,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2473,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,fizahzi,no comments review is an image, Medium,5,2/12/2019 20:53,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2474,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,gyzhou99,no comments review is an image, Ligh,5,6/15/2019 7:32,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2475,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,suasuasuaa,no comments review is an image, Ligh,5,3/14/2019 16:57,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2476,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,logathanabal,no comments review is an image, Medium,5,5/8/2019 17:18,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2477,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,raeca,no comments review is an image, Light Medium,4,3/15/2019 9:44,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2478,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,qianting22,no comments review is an image, Light Medium,5,6/12/2019 23:08,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2479,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,adwyhm,no comments review is an image, Medium,5,2/13/2019 0:25,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2480,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,elinabms,no comments review is an image, Medium,5,3/24/2019 12:12,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2481,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,blankweekends,no comments review is an image, Ligh,5,3/8/2019 14:07,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2482,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,shinist97,no comments review is an image, Medium,5,1/5/2019 6:04,yes,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2483,Maybelline,Face,Maybelline Fit Me Loose Powder,17.52,bbmag,no comments review is an image, Light Medium,4,4/1/2019 9:04,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2484,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,juzme131179,no comments review is an image, Shade 230,5,12/24/2019 14:03,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2485,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,paarin94,received in good condition , Shade 115,5,12/26/2019 18:16,no,"['received', 'in', 'good', 'condition']",1
2486,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,kayliex,thanks seller, Shade 220,5,12/18/2019 16:00,no,"['thanks', 'seller']",0
2487,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,kayliex, delivery time is still acceptable received in about week, Shade 220,5,12/18/2019 16:00,no,"['delivery', 'time', 'is', 'still', 'acceptable', 'received', 'in', 'about', 'week']",0
2488,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,bevvyashleyx,foundation bottle cracked during delivery, Shade 220,1,12/16/2019 22:38,no,"['foundation', 'bottle', 'cracked', 'during', 'delivery']",-1
2489,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,bevvyashleyx,spilled all over the contents of my package, Shade 220,1,12/16/2019 22:38,no,"['spilled', 'all', 'over', 'the', 'contents', 'of', 'my', 'package']",0
2490,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sandraxlim,ordered 12 12, Shade 210,4,12/13/2019 20:33,no,"['ordered', '12', '12']",0
2491,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sandraxlim, received 13 dec, Shade 210,4,12/13/2019 20:33,no,"['received', '13', 'dec']",0
2492,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sandraxlim,never tried pdts b4, Shade 210,4,12/13/2019 20:33,no,"['never', 'tried', 'pdts', 'b4']",0
2493,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sandraxlim,see the photo for colours, Shade 210,4,12/13/2019 20:33,no,"['see', 'the', 'photo', 'for', 'colours']",0
2494,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sandraxlim,light concealer foundation 220 natural beige for matt poreless is actually lighter colour than 210 sandy beige for dewy smooth , Shade 210,4,12/13/2019 20:33,no,"['light', 'concealer', 'foundation', '220', 'natural', 'beige', 'for', 'matt', 'poreless', 'is', 'actually', 'lighter', 'colour', 'than', '210', 'sandy', 'beige', 'for', 'dewy', 'smooth']",1
2495,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,minear,foundation bottle was already opened, Shade 120,2,12/12/2019 7:24,no,"['foundation', 'bottle', 'was', 'already', 'opened']",0
2496,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,minear,pumped, Shade 120,2,12/12/2019 7:24,no,['pumped'],0
2497,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,minear, not brand bottle, Shade 120,2,12/12/2019 7:24,no,"['not', 'brand', 'bottle']",0
2498,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,chunghuitan,received the product in good condition , Shade 115,5,12/14/2019 20:22,no,"['received', 'the', 'product', 'in', 'good', 'condition']",1
2499,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,rachx,products arrived safely, Shade 210,5,12/3/2019 18:42,no,"['products', 'arrived', 'safely']",1
2500,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,rachx,would have been better if it was more safely wrapped given fragile packaging, Shade 210,5,12/3/2019 18:42,no,"['would', 'have', 'been', 'better', 'if', 'it', 'was', 'more', 'safely', 'wrapped', 'given', 'fragile', 'packaging']",1
2501,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,lidiaboutique,have received item as stated, Shade 125,5,11/21/2019 21:14,no,"['have', 'received', 'item', 'as', 'stated']",0
2502,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,lidiaboutique,foundation is in correct shade, Shade 125,5,11/21/2019 21:14,no,"['foundation', 'is', 'in', 'correct', 'shade']",1
2503,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,lidiaboutique,type, Shade 125,5,11/21/2019 21:14,no,['type'],0
2504,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,lidiaboutique,free gift given as promised, Shade 125,5,11/21/2019 21:14,no,"['free', 'gift', 'given', 'as', 'promised']",1
2505,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,lidiaboutique,delivery took while given that it purchased from sg store , Shade 125,5,11/21/2019 21:14,no,"['delivery', 'took', 'while', 'given', 'that', 'it', 'purchased', 'from', 'sg', 'store']",0
2506,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sweswe30,received well, Shade 125,5,11/21/2019 16:09,no,"['received', 'well']",1
2507,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sweswe30,but deliver took long time order on 11 nov, Shade 125,5,11/21/2019 16:09,no,"['but', 'deliver', 'took', 'long', 'time', 'order', 'on', '11', 'nov']",0
2508,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,sweswe30, received on 21 nov 2019 , Shade 125,5,11/21/2019 16:09,no,"['received', 'on', '21', 'nov', '2019']",0
2509,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,item arrived in bubble wrapped, Shade 220,5,11/13/2019 22:18,no,"['item', 'arrived', 'in', 'bubble', 'wrapped']",0
2510,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,good condition , Shade 220,5,11/13/2019 22:18,no,"['good', 'condition']",1
2511,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,received free gift as well , Shade 220,5,11/13/2019 22:18,no,"['received', 'free', 'gift', 'as', 'well']",1
2512,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,however, Shade 220,5,11/13/2019 22:18,no,['however'],0
2513,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee, seller should be mindful of shipping as it was supposed to be free shipping, Shade 220,5,11/13/2019 22:18,no,"['seller', 'should', 'be', 'mindful', 'of', 'shipping', 'as', 'it', 'was', 'supposed', 'to', 'be', 'free', 'shipping']",1
2514,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,i was charged shipping fee , Shade 220,5,11/13/2019 22:18,no,"['i', 'was', 'charged', 'shipping', 'fee']",0
2515,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jevsee,i bought on the day of 11 11 itself , Shade 220,5,11/13/2019 22:18,no,"['i', 'bought', 'on', 'the', 'day', 'of', '11', '11', 'itself']",0
2516,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yokifong3,just received very fast delivery, Shade 120,5,11/13/2019 16:06,no,"['just', 'received', 'very', 'fast', 'delivery']",1
2517,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yokifong3,thanks seller, Shade 120,5,11/13/2019 16:06,no,"['thanks', 'seller']",0
2518,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yokifong3,its authentic, Shade 120,5,11/13/2019 16:06,no,"['its', 'authentic']",1
2519,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yokifong3,free mascara as advertised, Shade 120,5,11/13/2019 16:06,no,"['free', 'mascara', 'as', 'advertised']",1
2520,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yokifong3,good buy , Shade 120,5,11/13/2019 16:06,no,"['good', 'buy']",1
2521,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,bellekymbie,received in few days after order, Shade 115,5,11/6/2019 14:12,no,"['received', 'in', 'few', 'days', 'after', 'order']",0
2522,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,bellekymbie,not coming with the freebie as expected , Shade 115,5,11/6/2019 14:12,no,"['not', 'coming', 'with', 'the', 'freebie', 'as', 'expected']",0
2523,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,rachy_s,one of the fastest delivery, Shade 115,5,11/13/2019 18:59,no,"['one', 'of', 'the', 'fastest', 'delivery']",1
2524,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,rachy_s, product was well protected, Shade 115,5,11/13/2019 18:59,no,"['product', 'was', 'well', 'protected']",1
2525,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,rachy_s,delivery guy was really nice too , Shade 115,5,11/13/2019 18:59,no,"['delivery', 'guy', 'was', 'really', 'nice', 'too']",1
2526,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jolielimmm,recieve in good condition perfect shade for me , Shade 135,5,11/16/2019 14:07,no,"['recieve', 'in', 'good', 'condition', 'perfect', 'shade', 'for', 'me']",1
2527,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,hudalicious,received within week, Shade 310,5,11/7/2019 17:18,no,"['received', 'within', 'week']",0
2528,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,hudalicious,a little dissapointed tho cos was hoping get the free mascara, Shade 310,5,11/7/2019 17:18,no,"['a', 'little', 'dissapointed', 'tho', 'cos', 'was', 'hoping', 'get', 'the', 'free', 'mascara']",0
2529,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,hudalicious,overall im quite satisfied with the good price , Shade 310,5,11/7/2019 17:18,no,"['overall', 'im', 'quite', 'satisfied', 'with', 'the', 'good', 'price']",1
2530,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,geleyni_0819,order received in good condition, Shade 115,1,11/7/2019 22:11,no,"['order', 'received', 'in', 'good', 'condition']",1
2531,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,geleyni_0819,it doesn have any freebies, Shade 115,1,11/7/2019 22:11,no,"['it', 'doesn', 'have', 'any', 'freebies']",0
2532,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,geleyni_0819,i ll suggest that the seller must message first the client before shipping the product, Shade 115,1,11/7/2019 22:11,no,"['i', 'll', 'suggest', 'that', 'the', 'seller', 'must', 'message', 'first', 'the', 'client', 'before', 'shipping', 'the', 'product']",0
2533,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,geleyni_0819,or atleast tell to the client that it doesn have freebies cause we were expecting it, Shade 115,1,11/7/2019 22:11,no,"['or', 'atleast', 'tell', 'to', 'the', 'client', 'that', 'it', 'doesn', 'have', 'freebies', 'cause', 'we', 'were', 'expecting', 'it']",0
2534,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,geleyni_0819,otherwise whould remove the freebies then, Shade 115,1,11/7/2019 22:11,no,"['otherwise', 'whould', 'remove', 'the', 'freebies', 'then']",0
2535,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,muzliatirostam,received foundation via courier, Shade 210,5,11/5/2019 4:19,no,"['received', 'foundation', 'via', 'courier']",0
2536,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,muzliatirostam,did not received mascara, Shade 210,5,11/5/2019 4:19,no,"['did', 'not', 'received', 'mascara']",0
2537,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jessielkp77,wrapping was good , Shade 115,5,11/3/2019 9:20,no,"['wrapping', 'was', 'good']",1
2538,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jessielkp77,delivery was fast, Shade 115,5,11/3/2019 9:20,no,"['delivery', 'was', 'fast']",1
2539,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jessielkp77,free gift was included though bit small, Shade 115,5,11/3/2019 9:20,no,"['free', 'gift', 'was', 'included', 'though', 'bit', 'small']",1
2540,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cocozheng11,order received in good condition, Shade 115,5,10/31/2019 11:23,no,"['order', 'received', 'in', 'good', 'condition']",1
2541,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cocozheng11,value the money , Shade 115,5,10/31/2019 11:23,no,"['value', 'the', 'money']",0
2542,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cocozheng11,very happy my purchase , Shade 115,5,10/31/2019 11:23,no,"['very', 'happy', 'my', 'purchase']",1
2543,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,batmiz,bought this on sale great value for money, Shade 230,5,11/1/2019 19:58,no,"['bought', 'this', 'on', 'sale', 'great', 'value', 'for', 'money']",1
2544,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,batmiz,came with free mascara for the promotion which is big plus as well, Shade 230,5,11/1/2019 19:58,no,"['came', 'with', 'free', 'mascara', 'for', 'the', 'promotion', 'which', 'is', 'big', 'plus', 'as', 'well']",1
2545,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,fast delivery within week, Shade 125,4,11/1/2019 10:56,no,"['fast', 'delivery', 'within', 'week']",1
2546,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,first time trying this foundation, Shade 125,4,11/1/2019 10:56,no,"['first', 'time', 'trying', 'this', 'foundation']",0
2547,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,quite like how smooth my skin look after application, Shade 125,4,11/1/2019 10:56,no,"['quite', 'like', 'how', 'smooth', 'my', 'skin', 'look', 'after', 'application']",1
2548,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,tried buying the shade based on the their virtual tester, Shade 125,4,11/1/2019 10:56,no,"['tried', 'buying', 'the', 'shade', 'based', 'on', 'the', 'their', 'virtual', 'tester']",0
2549,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,i think my skin skin maybe suit one shade lighter, Shade 125,4,11/1/2019 10:56,no,"['i', 'think', 'my', 'skin', 'skin', 'maybe', 'suit', 'one', 'shade', 'lighter']",1
2550,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,yeehuay,have not yet try the curler , Shade 125,4,11/1/2019 10:56,no,"['have', 'not', 'yet', 'try', 'the', 'curler']",0
2551,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,dreamorous,good service, Shade 115,5,11/6/2019 9:38,no,"['good', 'service']",1
2552,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,dreamorous,fast delivery, Shade 115,5,11/6/2019 9:38,no,"['fast', 'delivery']",1
2553,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,dreamorous,good price after discount , Shade 115,5,11/6/2019 9:38,no,"['good', 'price', 'after', 'discount']",1
2554,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,juliainsyirahnatasya,no comments review is an image, Shade 115,5,11/3/2019 7:40,no,"['no', 'comments', 'review', 'is', 'an', 'image']",0
2555,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,qylaaaaaaaaaaaa,received on the same week purchase them, Shade 125,5,11/3/2019 14:51,no,"['received', 'on', 'the', 'same', 'week', 'purchase', 'them']",0
2556,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,qylaaaaaaaaaaaa, , Shade 125,5,11/3/2019 14:51,no,[],0
2557,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,raeki,product didn come with the freebies as mentioned, Shade 115,1,10/8/2019 9:20,no,"['product', 'didn', 'come', 'with', 'the', 'freebies', 'as', 'mentioned']",0
2558,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,raeki,disappointing, Shade 115,1,10/8/2019 9:20,no,['disappointing'],-1
2559,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,jngzz1509,juuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuust putting for coins , Shade 220,5,10/22/2019 16:32,no,"['juuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuust', 'putting', 'for', 'coins']",0
2560,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,ixtiyorovavp,good condition , Shade 120,5,10/31/2019 22:56,no,"['good', 'condition']",1
2561,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,tini_me,free gift was sachet that costs 50, Shade 220,4,10/12/2019 10:11,no,"['free', 'gift', 'was', 'sachet', 'that', 'costs', '50']",1
2562,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,tini_me,the pic for free gift is misleading, Shade 220,4,10/12/2019 10:11,no,"['the', 'pic', 'for', 'free', 'gift', 'is', 'misleading']",0
2563,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,tini_me, tot was another full size item , Shade 220,4,10/12/2019 10:11,no,"['tot', 'was', 'another', 'full', 'size', 'item']",0
2564,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,tini_me,got so many frogs jumping in the street meh, Shade 220,4,10/12/2019 10:11,no,"['got', 'so', 'many', 'frogs', 'jumping', 'in', 'the', 'street', 'meh']",0
2565,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cherrykzy,it looks dark on the photo, Shade 220,5,10/4/2019 21:40,no,"['it', 'looks', 'dark', 'on', 'the', 'photo']",-1
2566,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cherrykzy,it indeed natural beige 220 for fair tanned skin of mine, Shade 220,5,10/4/2019 21:40,no,"['it', 'indeed', 'natural', 'beige', '220', 'for', 'fair', 'tanned', 'skin', 'of', 'mine']",1
2567,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cherrykzy,i got the matte one, Shade 220,5,10/4/2019 21:40,no,"['i', 'got', 'the', 'matte', 'one']",-1
2568,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cherrykzy,this one will work for my dryer side of skin like cheeks, Shade 220,5,10/4/2019 21:40,no,"['this', 'one', 'will', 'work', 'for', 'my', 'dryer', 'side', 'of', 'skin', 'like', 'cheeks']",1
2569,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,cherrykzy,it definitely cheaper than retail bragging how much saved promo code bought on flash sale 8 35 , Shade 220,5,10/4/2019 21:40,no,"['it', 'definitely', 'cheaper', 'than', 'retail', 'bragging', 'how', 'much', 'saved', 'promo', 'code', 'bought', 'on', 'flash', 'sale', '8', '35']",1
2570,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,suriathrh,fast delivery, Shade 115,5,10/10/2019 23:22,no,"['fast', 'delivery']",1
2571,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,suriathrh,thought it come with freebie, Shade 115,5,10/10/2019 23:22,no,"['thought', 'it', 'come', 'with', 'freebie']",0
2572,Maybelline,Face,Maybelline Fit Me Liquid Foundation Dewy & Smooth SPF 30 with Pump,15.92,suriathrh,it didn t, Shade 115,5,10/10/2019 23:22,no,"['it', 'didn', 't']",0
